title,author,genre,status,release_day,views,subscribers,rating,chapter,comments,total_comments,likes,total_likes,date,user,comment_body,post_date,upvotes,downvotes,reply_count,scrape_date,season
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,181,6523,1883971,260103,60143294,2021-11-13,Icearina,"Because she’s a brave, intelligent, articulate, generous, beautiful woman. Keep up Demeter","Oct 23, 2021",2286,2,8,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,181,6523,1883971,260103,60143294,2021-11-13,Crimsonfucker69,“Why is he in love with you” WHY DO YOU FUCKING THINK MOMMM,"Oct 23, 2021",1896,1,5,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,182,15146,1883971,274665,60143294,2021-11-20,aysayako,HADES FINALLY KNOWS! Is that Kronos?? He’s about to make his entrance 😬,"Oct 30, 2021",166429,920,215,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,182,15146,1883971,274665,60143294,2021-11-20,madelineeeeeee,Hephaestus really said fu Apollo 🥰,"Oct 30, 2021",145131,139,46,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,182,15146,1883971,274665,60143294,2021-11-20,Krushin,SHE SAID IT EVERYBODY. SHES IN LOVE. ,"Oct 30, 2021",132265,187,37,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,182,15146,1883971,274665,60143294,2021-11-20,king-guin,"I know we’re all stanning pissed off protective hades rn but can we talk about Hephaestus? How he and Apollo were apparently friends, but now he knows what kind of person his “friend” is he just shuts his ass DOWN? No listening to “his side” of the story, no letting Apollo justify his disgusting actions. “I saw what I saw” indeed. Hephaestus is the real one in Persephone’s corner she doesn’t even know she has.","Oct 30, 2021",24887,8,54,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,182,15146,1883971,274665,60143294,2021-11-20,etherealament,The GASP that escaped my body when Hades was shown in the doorway…… OH MY FREAKING GODS,"Oct 30, 2021",15214,13,80,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,182,15146,1883971,274665,60143294,2021-11-20,maydilyn,"Persephone admits to her mom she's in love, Hephaestus sticks up for our girl, hades finds out about Apollo........ holy SHIT","Oct 30, 2021",13654,1,20,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,182,15146,1883971,274665,60143294,2021-11-20,mothymom,Apollo literally told on himself. ,"Oct 30, 2021",10924,1,24,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,182,15146,1883971,274665,60143294,2021-11-20,Careyalexandra,I have actual goosebumps. I think the fact that we didn’t “hear” the conversation and just saw the raw emotion speaks VOLUMES. This was unexpectedly hard to read since I myself never got justice (despite reporting it) and this whole thing was just handled so well and with such grace. The accuracy ♥️,"Oct 30, 2021",9419,9,56,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,182,15146,1883971,274665,60143294,2021-11-20,CrimsonSword845,"That’s not Kronos’s eye at the end, it’s Hades looking out from the hotel room, his anger and powers rivaling his father’s now that he knows the whole truth. ","Oct 30, 2021",8407,5,38,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,182,15146,1883971,274665,60143294,2021-11-20,Tywin Roar,"She was the Loukoumi, hoping he would still want her even though finding out she wasn't one thing instead another. That was quite metaphor Author.","Oct 30, 2021",7413,0,23,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,182,15146,1883971,274665,60143294,2021-11-20,Rose_Red44,"'I saw what I saw.' No further explanation needed. Hephaestus isn't an idiot and Apollo basically just outed himself. And in front of the LAST GOD he should have opened his mouth around.   Now, Persephone is opening up to Hades about what happened to her. And you can bet HIS Act of Wrath will not be pretty.","Oct 30, 2021",5797,0,11,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,182,15146,1883971,274665,60143294,2021-11-20,audmodsquad,No one is talking about how Hades heard Perse say she hates people inviting themselves in her room +after finding out what happened HADES KNOCKED BEFORE ENTERING INSTEAD OF JUST USING HIS CARD. HE WAITED FOR HER TO CONSENT!!,"Oct 30, 2021",4838,3,27,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,182,15146,1883971,274665,60143294,2021-11-20,Colossia,YES HADES! Three years of waiting!!! its finally happening! Kore will finally have all the back up she needs! All SA survivors....please never keep it secret. There are people on Earth to help you! You are worth it! I promise!,"Oct 30, 2021",4028,12,21,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,182,15146,1883971,274665,60143294,2021-11-20,KatieFrost14,Everyone says it’s Kronos at the end…I think it’s Hades’ anger and wrath toward Apollo…get him Hades,"Oct 30, 2021",3377,1,17,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,182,15146,1883971,274665,60143294,2021-11-20,Angela Rodney,"WE'RE DOING THIS NOW??? IN THE MIDDLE OF THE FREAKING TRIAL?!?!? I'm sorry. I'm not mad, I'm just in shock. I thought this was going to be addressed in the next season or something.  Also I found it highly satisfying that Apollo tried to act like an intimidating Alpha but immediately crumbled into a sniveling bitch.","Oct 30, 2021",3270,8,9,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,183,6521,1883971,272495,60143294,2021-11-27,nyoomkaty,"A trauma so deep it’s woven into her and her works, physically and spiritually. ","Nov 06, 2021",131273,99,46,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,183,6521,1883971,272495,60143294,2021-11-27,Lord Eyepatch,"Asspollo is Dead, either now or later doesn’t matter because he’s gonna suffer. Now with the jokes out of the way, I’m truly glad she is getting the comfort she needs with Hades, just sitting and talking with someone can provide a lot of comfort. That ending, as a reader I can only hope for the best that at the end of this story they’ll get the ending they both not only need but deserve.","Nov 06, 2021",104120,179,51,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,183,6521,1883971,272495,60143294,2021-11-27,melnopoly,"the way Persephone is able to calm Hades down, relationship goals","Nov 06, 2021",94181,400,66,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,183,6521,1883971,272495,60143294,2021-11-27,TalkingSalad,“I will kill him.” Me: Yes!  Persephone: You can’t kill a god Me: Damn  Hades: You’re right. For you I will do worse!  Me: YES!!!!!,"Nov 06, 2021",12210,16,27,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,183,6521,1883971,272495,60143294,2021-11-27,Mothman Magnus,Gods this is such a beautiful and heartbreaking chapter. Hades' righteous fury on behalf of our Kore and then him stowing it because that's what she needed. That's true love and a good way to react to what she told him. ,"Nov 06, 2021",8395,6,8,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,183,6521,1883971,272495,60143294,2021-11-27,○Zurea●,"As a survivor of SA myself, Hades listening to Persephone, stopping his wrath when she said ""I'm the one who needs you"" is so touching. He is so patient with Persephone. He kept it about Persephone and what she needed, he didn't rage or make it about himself and how he is feeling. I love their relationship. I love his patience and understanding. I'm not joking when I say this chapter brought tears to my eyes ❤ Thank you for this beautiful chapter Rachel! ❤","Nov 06, 2021",8011,3,39,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,183,6521,1883971,272495,60143294,2021-11-27,NaMe❤❤❤❤,"""I am a little fascinated about what you could do to him"" ME TOO HONEY LETS GO","Nov 06, 2021",5907,6,10,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,183,6521,1883971,272495,60143294,2021-11-27,afro_beebop,The PURE satisfaction of Hades growing 100ft tall on his way to DESTROY Apollo. Just. Chefs Kiss. ,"Nov 06, 2021",5366,0,9,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,183,6521,1883971,272495,60143294,2021-11-27,Tyra2017,"“You know when your life is falling apart and all you can do is laugh?” That statement hits so hard, on a personal level. Perse and Hades have gone through so much and rely on each other","Nov 06, 2021",4896,2,9,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,183,6521,1883971,272495,60143294,2021-11-27,EllyWhite,HE WENT FULL KRONOS FOR HER ,"Nov 06, 2021",4620,19,14,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,183,6521,1883971,272495,60143294,2021-11-27,thelovelymadone,"As a survivor, I just want to say thank you Rachel for this chapter. Telling people about my experience went from a range of: ‘are you sure?’ to ‘I think you’re seeking attention.’ I wish my friends had been like Hades but it’s okay. It’s enough. Thank you. ","Nov 06, 2021",3571,3,40,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,183,6521,1883971,272495,60143294,2021-11-27,Tywin Roar,His arm staying the way it was was a representation of his wrath remaning. He is keeping himself Hades just for her.,"Nov 06, 2021",3533,3,11,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,183,6521,1883971,272495,60143294,2021-11-27,VeTheKhajiit,"I know it's not a popular opinion, but I kind of like that Persephone wants more than revenge. Don't get me wrong, Apollo ABSOLUTELY needs to face reprecussions for what he did. But just ""revenge"" won't undo what he did, it won't magically un-traumatize Persephone or solve her intimacy issues. I like that Lore Olympus is honest that addressing this situation can't be done with an easy fix like ""hurt Apollo back"". I kind of feel we often forget that in this day and age of Twitter witch hunts.","Nov 06, 2021",3252,14,19,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,183,6521,1883971,272495,60143294,2021-11-27,SabineJD,This makes me super curious about his interaction with Apollo before he got back to the room. ,"Nov 06, 2021",2510,0,8,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,183,6521,1883971,272495,60143294,2021-11-27,LizEss,Hades's letter to Persephone (ep. 47): [Minthe] needs me. You don't. Persephone this ep: I am the one who needs you.,"Nov 06, 2021",2441,1,13,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,184,7127,1883971,254507,60143294,2021-12-04,zophiaXP,"are you sure WE can't kill him* Hades please don't exclude us (edit- ty so much for top comment, yall are hilarious in the replies)","Nov 13, 2021",125371,176,376,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,184,7127,1883971,254507,60143294,2021-12-04,Nyu_Neptune,ARE WE GONNA SKIP OVER THE FACT THAT PERSEPHONE WRITES HELIOS BIRTHDAY LETTERS??? MAN,"Nov 13, 2021",120752,107,49,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,184,7127,1883971,254507,60143294,2021-12-04,extra444,"JUST WHEN YOU THINK APOLLO CANNOT GET ANY WORSE, HE WHIPS OUT ANOTHER WHAT ABOUT ME","Nov 13, 2021",21987,10,39,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,184,7127,1883971,254507,60143294,2021-12-04,This user has been deleted.,This comment has been deleted.,,0,0,43,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,184,7127,1883971,254507,60143294,2021-12-04,HestiasHoneyco,In conclusion : Helios likes to watch,"Nov 13, 2021",8642,11,35,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,184,7127,1883971,254507,60143294,2021-12-04,kenz8,*cough* *cough* so are we just gonna ignore how long hades tongue was… congratulations to persephone!!! ,"Nov 13, 2021",7522,64,104,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,184,7127,1883971,254507,60143294,2021-12-04,Solaris Barus,Hades turning into a black smoke and going to Persephone to hear the truth from her instead of Asspollo is so satisfying ,"Nov 13, 2021",6917,1,11,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,184,7127,1883971,254507,60143294,2021-12-04,Chelsea Nicole Gard,I’m so devastated because it really looks like Apollos going to lie and say they were intimate willingly and that will cause her to have to open up about the traume before she’s ready 😭,"Nov 13, 2021",5861,3,31,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,184,7127,1883971,254507,60143294,2021-12-04,D4nD4n,this arc helped me gain confidence to tell my partner about my trauma. thank you author ,"Nov 13, 2021",5287,8,48,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,184,7127,1883971,254507,60143294,2021-12-04,Crazysophia1,Can we take a moment and admire how beautiful and heartwarming that hug under the stars were?,"Nov 13, 2021",4031,2,7,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,184,7127,1883971,254507,60143294,2021-12-04,Don’tCallMeAmy,"Ok this is horrifying but I’m glad the first thing Hades did upon hearing this was go straight to Persephone to ask her about it instead of giving him even a second of his time, him and Hephaestus, no listening just disgust","Nov 13, 2021",3687,0,3,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,184,7127,1883971,254507,60143294,2021-12-04,Nydimen,"Bold of Apollo to think it's a good move to ""let the cat out the bag"" when Hera, Hades and Eros know about what he did to Persephone... He's so dead.💀","Nov 13, 2021",3426,0,32,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,184,7127,1883971,254507,60143294,2021-12-04,Alexa Jordan-Huff,He's going to announce she's not a virgin and twist it to try to sway public opinion toward her marrying him 🤮,"Nov 13, 2021",2749,6,16,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,184,7127,1883971,254507,60143294,2021-12-04,CrimsonSword845,"Oh man watching Hades wisp away in black smoke, the red eye piercing through as Apollo desperately chases him to gaslight, I loved it! It reminds me of one of Hades other names, The Unseen One. ","Nov 13, 2021",2266,0,4,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,184,7127,1883971,254507,60143294,2021-12-04,"Echo, echo…","My theory: Apollo says they were together and that she’s just confused right now, the mortals from last chapter spread the word that they saw Hades leading her on a dark horse, these two things corroborate the story that Hades “stole” her. Then we have it: “The Abduction of Persephone.” The public will latch onto the narrative and think she was kidnapped rather than choosing to live in the Underworld. The pomegranate is her escape, not her imprisonment.","Nov 13, 2021",2061,2,14,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,185,4544,1883971,260888,60143294,2021-12-11,onepieceluvr,NOW IT'S PERSEPHONE'S TURN TO WRITE A LETTER TO HADES SOMEONE HOLD ME,"Nov 20, 2021",109616,82,66,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,185,4544,1883971,260888,60143294,2021-12-11,aysayako,I WANT YOU AND THE UNDERWORLD. AHHHHHH MYHEART ❤️,"Nov 20, 2021",94291,98,16,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,185,4544,1883971,260888,60143294,2021-12-11,Tyra2017,Persephone writing all that stuff out is a great form of catharsis and I’m glad it was included! It’s an excellent way to figure out what is otherwise hard to think about and make decisions about.,"Nov 20, 2021",80625,81,21,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,185,4544,1883971,260888,60143294,2021-12-11,RosieQuartzie,Hades: I never had a Murder Boner before.,"Nov 20, 2021",8172,29,36,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,185,4544,1883971,260888,60143294,2021-12-11,GinnyFromTheBlock96,LETS GO HOME. HE SAID HOME ITS THEIR HOME YES,"Nov 20, 2021",7270,1,12,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,185,4544,1883971,260888,60143294,2021-12-11,CadyWolf,“this is my arm now. please dont say mean things about him”. OMG IM IN LOVEE 😍 THATS THE CUTEST THING IVE EVER SEEN 😭,"Nov 20, 2021",6574,4,10,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,185,4544,1883971,260888,60143294,2021-12-11,..raebird..,The chicken. I am the chicken who blushes when a mostly naked Hades picks her up. WE are the chicken.,"Nov 20, 2021",5346,3,66,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,185,4544,1883971,260888,60143294,2021-12-11,HeraIsMyHomegirl,"I was like, oh lord she's gonna climb that man like a tree and then... Cliffhanger","Nov 20, 2021",3974,10,18,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,185,4544,1883971,260888,60143294,2021-12-11,Laila Fantauzzi,I just love how Persephone is now officially aware of who she is and what she wants. And I also love how she is more accepting towards her emotions not just for Hades but also for herself,"Nov 20, 2021",3529,1,3,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,185,4544,1883971,260888,60143294,2021-12-11,j. aspen,"Hades: Ruler of the underworld, hand deliverer of chicken eggs for breakfast ","Nov 20, 2021",3258,4,8,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,185,4544,1883971,260888,60143294,2021-12-11,Nyu_Neptune,"SHE WANTS HIM, AND SHE WANTS THE UNDERWORLD THATS OUR QUEEN FOR YOU!!!!! ","Nov 20, 2021",2925,5,4,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,185,4544,1883971,260888,60143294,2021-12-11,Sam Norman,"he showed his ""scoundrel"" teeth! 🤣","Nov 20, 2021",2615,3,5,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,185,4544,1883971,260888,60143294,2021-12-11,RosieQuartzie,"Kore finally admitting that her Mother and TGOEM have basically been robbing her of an actual, fulfilling life, and deciding she won't let them anymore, that is just PEAK Character Development 🥰👏👑","Nov 20, 2021",2491,2,3,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,185,4544,1883971,260888,60143294,2021-12-11,Tejeda Danielle,"""I want you. I want the underworld"" persephone isn't only the kindest thing hades has ever had bit also hades is the kindest thing persephone has ever had. They clearly not only NEEDED each other but WANT eachother its clear with the people around them like TOGEM and Hades brothers that although they mean well their obviously not prioritizing their happiness as much as Hades and Persephones are for each other. They are each others kindness and its great ","Nov 20, 2021",2264,4,5,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,185,4544,1883971,260888,60143294,2021-12-11,Crazysophia1,I love the fact that they’re both writing letters to each other and don’t know it yet,"Nov 20, 2021",1956,1,9,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,186,4940,1883971,253819,60143294,2021-12-18,bombtxm,PERSEPHONE WANTS HIS BABIES,"Nov 27, 2021",132312,232,71,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,186,4940,1883971,253819,60143294,2021-12-18,editolympus on IG,"Ares looks so much like Hera, no wonder he knows how to get sh*t done 😏","Nov 27, 2021",107088,95,50,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,186,4940,1883971,253819,60143294,2021-12-18,onepieceluvr,"""i have a theory"" *slowly puts on demeter's tin foil hat*","Nov 27, 2021",18715,13,33,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,186,4940,1883971,253819,60143294,2021-12-18,This user has been deleted.,This comment has been deleted.,,0,0,146,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,186,4940,1883971,253819,60143294,2021-12-18,Lilith Hyde,Hades called her sweetness again,"Nov 27, 2021",9721,4,20,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,186,4940,1883971,253819,60143294,2021-12-18,Servph96,Persie said the baby making factory is OPEN,"Nov 27, 2021",8750,30,14,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,186,4940,1883971,253819,60143294,2021-12-18,thelovelymadone,"Seeing Zeus in a golden cage and only Ares is the one who enters and poses that theory is REALLY REALLY interesting. Zeus has always known he is meant to be king but someone like Persephone is a threat. And ares, the god of war can tell when someone is angry and is ready for war. Just my theory is all. ","Nov 27, 2021",8223,9,23,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,186,4940,1883971,253819,60143294,2021-12-18,onepieceluvr,the contrast between persephone telling hades he doesn't look like kronos vs minthe's belief that he does and using it as a weapon against him is just so...AAA!! so glad that persephone is now in hades' life ,"Nov 27, 2021",6570,6,15,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,186,4940,1883971,253819,60143294,2021-12-18,extra444,“I could make an heir for you” // Hades and Persephone: 😨 // All of the readers (and Helios probably): 😏👀😏👀😏,"Nov 27, 2021",6081,14,27,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,186,4940,1883971,253819,60143294,2021-12-18,SummerEden ,"It is about war. Demeter created famine because she lost her daughter. millions of people could die, Demeter is responsible for growing crops. without crops people will starve which will increase the souls in the afterlife. Zeus knows very well what could happen. He suspects she is fertility goddess that's why he doesn't want Apollo having her.","Nov 27, 2021",3914,5,23,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,186,4940,1883971,253819,60143294,2021-12-18,Wolfhat,"🤔 Politics is hard for me to understand but, after re-reading I think it's a power balance thing for Zeus. Poseidon is easy to placate and manipulate to get resources from the sea but Hades doesn't fall for Zeus' B.S like Poseidon. But things are even between the three kings so Zeus had nothing to worry about. PERSEPHONE TIPS THE POWER BALANCE IN HADES' FAVOR! With her strength as a fertility goddess the Underworld controls not only death but life. And here I thought I didn't get politics 😋","Nov 27, 2021",3425,6,21,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,186,4940,1883971,253819,60143294,2021-12-18,kiraras number 1 fan,"hold on apollo had A KID edit: yes i am aware that he fathered a bunch of people in the myths, but this is lore olympus we’re talking about…. i wasn’t sure if rachel had incorporated it into her work….","Nov 27, 2021",2961,4,18,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,186,4940,1883971,253819,60143294,2021-12-18,k.heer,i tend to forget that Ares KNOWS from first hand experience that Kore is a fertility goddess.....,"Nov 27, 2021",2784,2,11,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,186,4940,1883971,253819,60143294,2021-12-18,TheHailstorm,The FORBIDDEN COFFEE GRINDER ,"Nov 27, 2021",2635,0,9,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,186,4940,1883971,253819,60143294,2021-12-18,Krushin,Let me tell you I SPAT OUT MY WATER WHEN SHE SAID SHE WOULD MAKE A HEIR FOR HADES 🤣💜,"Nov 27, 2021",2217,3,9,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,187,4742,1883971,247181,60143294,2021-12-25,Tyra2017,"When that little snort gives you away! Dangit Hera, you were so close to getting away with it!","Dec 04, 2021",109022,75,39,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,187,4742,1883971,247181,60143294,2021-12-25,✨🌸Anxiety🌸✨,Demeter be looking like all of us after coming out of quarantine 😭,"Dec 04, 2021",88125,251,43,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,187,4742,1883971,247181,60143294,2021-12-25,TalkingSalad,"“She was annoying me so I ate her! Why is that so hard to understand?”I understand perfectly well, that you are an ass Zeus.","Dec 04, 2021",83735,159,106,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,187,4742,1883971,247181,60143294,2021-12-25,gemascope,But Persephone as Ares wife tho… that outfit. Get it girl. ,"Dec 04, 2021",9677,31,36,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,187,4742,1883971,247181,60143294,2021-12-25,Pterodactyl Screeech,“You do have a lot of children “ TALK YOUR TALK War Daddy Ares!,"Dec 04, 2021",7457,4,21,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,187,4742,1883971,247181,60143294,2021-12-25,bloopee09,THE WHOLE OF THE UNDERWORLD KNEW DEMETER IT WASNT A SECRET,"Dec 04, 2021",6684,1,15,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,187,4742,1883971,247181,60143294,2021-12-25,notfoundname,"""A war you wouldn't win"" DAMMMNNN ARES","Dec 04, 2021",5579,2,10,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,187,4742,1883971,247181,60143294,2021-12-25,MsOlive,"Again, out of EVERYONE, it was ARES that figured it out *snorts* 😂","Dec 04, 2021",5201,1,28,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,187,4742,1883971,247181,60143294,2021-12-25,Kathryn Naomi,That Titan Hades looking super hot lol,"Dec 04, 2021",4536,2,23,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,187,4742,1883971,247181,60143294,2021-12-25,violentviolet,That shot Ares made about too many children is hilarious because for someone who doesnt want to be overthrown by his kids he SURE MADE A F***  TON of them and its giving oh how the turntables have- Sidenote this is probably also why he doesnt want Apollo to have her not to help Hades but keep her powers out of anyone’s hands who could overthrow him,"Dec 04, 2021",4303,1,13,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,187,4742,1883971,247181,60143294,2021-12-25,Persephone,"the line ""i'd love a wife who'd cause you endless paranoia"" IS SENDING MEEEEE","Dec 04, 2021",4262,2,14,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,187,4742,1883971,247181,60143294,2021-12-25,Marie1109,"Demeter, honey...Persephone being in love with Hades should be THE LEAST of your worries right now. ","Dec 04, 2021",3490,6,18,2023-01-03,2
Lore Olympus,Rachel Smythe,romance,ongoing,sunday,1200000000,6100000,9.68,187,4742,1883971,247181,60143294,2021-12-25,editolympus on IG,"OMG HESTIA, HERA AND DEMETER IN THE SAME ROOM 😭😭😭","Dec 04, 2021",2713,0,17,2023-01-03,2
